Time,Displacement,Force
(s),(in),(lbf)
"353.6550","1.1726","22.2534"
"353.7550","1.1730","22.2537"
"353.8550","1.1734","22.2545"
"353.9550","1.1738","22.2577"
"354.0550","1.1742","22.2544"
"354.1550","1.1746","22.2565"
"354.2550","1.1751","22.2557"
"354.3550","1.1755","22.2560"
"354.4550","1.1759","22.2568"
"354.5550","1.1763","22.2607"
"354.6550","1.1767","22.2583"
"354.7550","1.1771","22.2588"
"354.8550","1.1776","22.2584"
"354.9550","1.1780","22.2563"
"355.0550","1.1784","22.2596"
"355.1550","1.1788","22.2591"
"355.2550","1.1792","22.2597"
"355.3550","1.1796","22.2582"
"355.4550","1.1801","22.2599"
"355.5550","1.1805","22.2578"
"355.6550","1.1809","22.2627"
"355.7550","1.1813","22.2625"
"355.8550","1.1817","22.2613"
"355.9550","1.1821","22.2630"
"356.0550","1.1826","22.2598"
"356.1550","1.1830","22.2621"
"356.2550","1.1834","22.2604"
"356.3550","1.1838","22.2630"
"356.4550","1.1842","22.2607"
"356.5550","1.1846","22.2651"
"356.6550","1.1851","22.2624"
"356.7550","1.1855","22.2619"
"356.8550","1.1859","22.2663"
"356.9550","1.1863","22.2638"
"357.0550","1.1867","22.2664"
"357.1550","1.1871","22.2660"
"357.2550","1.1876","22.2639"
"357.3550","1.1880","22.2647"
"357.4550","1.1884","22.2653"
"357.5550","1.1888","22.2638"
"357.6550","1.1892","22.2685"
"357.7550","1.1896","22.2639"
"357.8550","1.1901","22.2657"
"357.9550","1.1905","22.2675"
"358.0550","1.1909","22.2656"
"358.1550","1.1913","22.2697"
"358.2550","1.1917","22.2701"
"358.3550","1.1921","22.2664"
"358.4550","1.1926","22.2680"
"358.5550","1.1930","22.2682"
"358.6550","1.1934","22.2662"
"358.7550","1.1938","22.2699"
"358.8550","1.1942","22.2707"
"358.9550","1.1946","22.2684"
"359.0550","1.1951","22.2698"
"359.1550","1.1955","22.2716"
"359.2550","1.1959","22.2701"
"359.3550","1.1963","22.2691"
"359.4550","1.1967","22.2711"
"359.5550","1.1971","22.2684"
"359.6550","1.1976","22.2701"
"359.7550","1.1980","22.2709"
"359.8550","1.1984","22.2710"
"359.9550","1.1988","22.2715"
"360.0550","1.1992","22.2738"
"360.1550","1.1996","22.2716"
"360.2550","1.2001","22.2725"
"360.3550","1.2005","22.2735"
"360.4550","1.2009","22.2738"
"360.5550","1.2013","22.2757"
"360.6550","1.2017","22.2727"
"360.7550","1.2021","22.2738"
"360.8550","1.2026","22.2761"
"360.9550","1.2030","22.2707"
"361.0550","1.2034","22.2755"
"361.1550","1.2038","22.2737"
"361.2550","1.2042","22.2721"
"361.3550","1.2046","22.2729"
"361.4550","1.2051","22.2785"
"361.5550","1.2055","22.2738"
"361.6550","1.2059","22.2753"
"361.7550","1.2063","22.2756"
"361.8550","1.2067","22.2728"
"361.9550","1.2071","22.2741"
"362.0550","1.2076","22.2778"
"362.1550","1.2080","22.2762"
"362.2550","1.2084","22.2747"
"362.3550","1.2088","22.2767"
"362.4550","1.2092","22.2759"
"362.5550","1.2096","22.2758"
"362.6550","1.2101","22.2756"
"362.7550","1.2105","22.2740"
"362.8550","1.2109","22.2768"
"362.9550","1.2113","22.2732"
"363.0550","1.2117","22.2757"
"363.1550","1.2121","22.2761"
"363.2550","1.2125","22.2749"
"363.3550","1.2130","22.2786"
"363.4550","1.2134","22.2785"
"363.5550","1.2138","22.2740"
"363.6550","1.2142","22.2754"
"363.7550","1.2146","22.2778"
"363.8550","1.2151","22.2745"
"363.9550","1.2155","22.2757"
"364.0550","1.2159","22.2757"
"364.1550","1.2163","22.2731"
"364.2550","1.2167","22.2750"
"364.3550","1.2171","22.2759"
"364.4550","1.2176","22.2756"
"364.5550","1.2180","22.2750"
"364.6550","1.2184","22.2784"
"364.7550","1.2188","22.2755"
"364.8550","1.2192","22.2768"
"364.9550","1.2196","22.2733"
"365.0550","1.2201","22.2756"
"365.1550","1.2205","22.2745"
"365.2550","1.2209","22.2766"
"365.3550","1.2213","22.2779"
"365.4550","1.2217","22.2770"
"365.5550","1.2221","22.2744"
"365.6550","1.2226","22.2788"
"365.7550","1.2230","22.2766"
"365.8550","1.2234","22.2774"
"365.9550","1.2238","22.2753"
"366.0550","1.2242","22.2748"
"366.1550","1.2246","22.2754"
"366.2550","1.2251","22.2785"
"366.3550","1.2255","22.2764"
"366.4550","1.2259","22.2756"
"366.5550","1.2263","22.2771"
"366.6550","1.2267","22.2763"
"366.7550","1.2271","22.2763"
"366.8550","1.2276","22.2791"
"366.9550","1.2280","22.2751"
"367.0550","1.2284","22.2791"
"367.1550","1.2288","22.2776"
"367.2550","1.2292","22.2734"
"367.3550","1.2296","22.2780"
"367.4550","1.2301","22.2767"
"367.5550","1.2305","22.2755"
"367.6550","1.2309","22.2760"
"367.7550","1.2313","22.2776"
"367.8550","1.2317","22.2745"
"367.9550","1.2321","22.2773"
"368.0550","1.2326","22.2747"
"368.1550","1.2330","22.2759"
"368.2550","1.2334","22.2735"
"368.3550","1.2338","22.2746"
"368.4550","1.2342","22.2736"
"368.5550","1.2346","22.2753"
"368.6550","1.2351","22.2754"
"368.7550","1.2355","22.2768"
"368.8550","1.2359","22.2750"
"368.9550","1.2363","22.2747"
"369.0550","1.2367","22.2741"
"369.1550","1.2371","22.2742"
"369.2550","1.2376","22.2733"
"369.3550","1.2380","22.2729"
"369.4550","1.2384","22.2726"
"369.5550","1.2388","22.2715"
"369.6550","1.2392","22.2708"
"369.7550","1.2396","22.2731"
"369.8550","1.2401","22.2706"
"369.9550","1.2405","22.2737"
"370.0550","1.2409","22.2726"
"370.1550","1.2413","22.2707"
"370.2550","1.2417","22.2695"
"370.3550","1.2421","22.2690"
"370.4550","1.2426","22.2701"
"370.5550","1.2430","22.2705"
"370.6550","1.2434","22.2706"
"370.7550","1.2438","22.2676"
"370.8550","1.2442","22.2684"
"370.9550","1.2446","22.2667"
"371.0550","1.2451","22.2686"
"371.1550","1.2455","22.2692"
"371.2550","1.2459","22.2664"
"371.3550","1.2463","22.2666"
"371.4550","1.2467","22.2639"
"371.5550","1.2471","22.2627"
"371.6550","1.2476","22.2647"
"371.7550","1.2480","22.2641"
"371.8550","1.2484","22.2636"
"371.9550","1.2488","22.2626"
"372.0550","1.2492","22.2606"
"372.1550","1.2496","22.2592"
"372.2550","1.2501","22.2582"
"372.3550","1.2505","22.2565"
"372.4550","1.2509","22.2523"
"372.5550","1.2513","22.2532"
"372.6550","1.2517","22.2507"
"372.7550","1.2521","22.2513"
"372.8550","1.2526","22.2468"
"372.9550","1.2530","22.2479"
"373.0550","1.2534","22.2440"
"373.1550","1.2538","22.2399"
"373.2550","1.2542","22.2371"
"373.3550","1.2546","22.2319"
"373.4550","1.2551","22.2292"
"373.5550","1.2555","22.2211"
"373.6550","1.2559","22.2135"
"373.7550","1.2563","22.2068"
"373.8550","1.2567","22.1915"
"373.9550","1.2571","22.1802"
"374.0550","1.2576","22.1559"
"374.1550","1.2580","22.1196"
"374.2550","1.2584","22.0520"
"374.3450","1.2588","12.9898"

